# CtApPAHS
# E:\zFAS-Jenkins\workspace\zFAS_AIT_Master_AAT\_ait\SW\0900_System\02_interfaces\CtApPAHS\ContractHeader\Rte_CtApPAHS.h
# Generated at: Tue Sep 10 2019 17:16
Rte_Receive_CtApPAHS_PpDiagGlobalRead_DeFSPCleared|Dt_BOOL
Rte_Receive_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_0x05C2|Dt_RECORD_Routine_Automatic_calibration_headlamp_0x05C2_Call
Rte_Receive_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_delete_result_0x05EF|Dt_RECORD_Routine_Automatic_calibration_headlamp_delete_result_0x05EF_Call
Rte_Receive_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_initialisation_0x05EE|Dt_RECORD_Routine_Automatic_calibration_headlamp_initialisation_0x05EE_Call
Rte_Receive_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_test_mode_0x81E0|Dt_RECORD_IO_Automatic_calibration_headlamp_test_mode_0x81E0_Call
Rte_Receive_CtApPAHS_PpEML_DeEML|Dt_RECORD_EML
Rte_Read_CtApPAHS_Bap_Allowed_DeBapAllowed|Dt_BOOL
Rte_IsUpdated_CtApPAHS_Bap_Allowed_DeBapAllowed|void
Rte_Read_CtApPAHS_PpDiagCoding_DeCoding|Dt_RECORD_Diag_Coding
Rte_IsUpdated_CtApPAHS_PpDiagCoding_DeCoding|void
Rte_Read_CtApPAHS_PpDiagCoding_DePermitCodingPersistence|Dt_ENUM_PermitCodingPersistence
Rte_IsUpdated_CtApPAHS_PpDiagCoding_DePermitCodingPersistence|void
Rte_Read_CtApPAHS_PpDiagGlobalRead_DeDeactivate_hardware_in_the_loop_mode_0x0BEA|Dt_RECORD_Anpassung_Deactivate_hardware_in_the_loop_mode_0x0BEA
Rte_IsUpdated_CtApPAHS_PpDiagGlobalRead_DeDeactivate_hardware_in_the_loop_mode_0x0BEA|void
Rte_Read_CtApPAHS_PpDiagGlobalRead_DePlatform_zFAS_hil_mode_0x0500|Dt_RECORD_Anpassung_Platform_zFAS_hil_mode_0x0500
Rte_IsUpdated_CtApPAHS_PpDiagGlobalRead_DePlatform_zFAS_hil_mode_0x0500|void
Rte_Read_CtApPAHS_PpDiagGlobalRead_DeRoller_Test_Stand_Mode_0x04FB|Dt_RECORD_Anpassung_Roller_Test_Stand_Mode_0x04FB
Rte_IsUpdated_CtApPAHS_PpDiagGlobalRead_DeRoller_Test_Stand_Mode_0x04FB|void
Rte_Read_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_correction_angles_0x0BD1|Dt_RECORD_Anpassung_Automatic_calibration_headlamp_correction_angles_0x0BD1
Rte_IsUpdated_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_correction_angles_0x0BD1|void
Rte_Read_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_correction_standard_deviations_0x0BD2|Dt_RECORD_Anpassung_Automatic_calibration_headlamp_correction_standard_deviations_0x0BD2
Rte_IsUpdated_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_correction_standard_deviations_0x0BD2|void
Rte_Read_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_settings_0x0BD0|Dt_RECORD_Anpassung_Automatic_calibration_headlamp_settings_0x0BD0
Rte_IsUpdated_CtApPAHS_PpDiagPAHSRead_DeAutomatic_calibration_headlamp_settings_0x0BD0|void
Rte_IRead_RPAHSmain_PpDsPAHSDataSet_DePahsConfig|void
Rte_IStatus_RPAHSmain_PpDsPAHSDataSet_DePahsConfig|void
Rte_IRead_RPAHSmain_PpDsPAHSDataSet_DePahsConfigLight|void
Rte_IStatus_RPAHSmain_PpDsPAHSDataSet_DePahsConfigLight|void
Rte_IRead_RPAHSmain_PpDsPAHSDataSet_DePahsConfigMxb|void
Rte_IStatus_RPAHSmain_PpDsPAHSDataSet_DePahsConfigMxb|void
Rte_IRead_RPAHSmain_PpFRPahsIn_DeFRPahsIn|void
Rte_IStatus_RPAHSmain_PpFRPahsIn_DeFRPahsIn|void
Rte_IRead_RPAHSmain_PpLightResults_DeMXBDMLData|void
Rte_IStatus_RPAHSmain_PpLightResults_DeMXBDMLData|void
Rte_IRead_RPAHSmain_PpLightResults_DePAHSHeadlightActualPos|void
Rte_IStatus_RPAHSmain_PpLightResults_DePAHSHeadlightActualPos|void
Rte_IRead_RPAHSmain_PpPahsAFSLightIn_DePahsAFSLightIn|void
